,iid,gender,partner,pid,match,samerace,age_o,race_o,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,income,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
1973,146,0,14,171.0,0,1,29.0,2.0,10.87,19.57,19.57,19.57,10.87,8.0,9.0,6.0,7.0,7.0,8.0,7.0,2.0,36.0,6.0,2.0,1.0,7.0,58802.0,7.0,1.0,2.0,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0
1975,146,0,16,173.0,0,1,22.0,2.0,18.37,20.41,20.41,16.33,6.12,6.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,36.0,6.0,2.0,1.0,7.0,58802.0,7.0,1.0,2.0,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0
1976,147,0,1,158.0,0,0,23.0,2.0,19.05,19.05,19.05,9.52,14.29,7.0,7.0,9.0,8.0,6.0,8.0,4.0,2.0,26.0,8.0,4.0,3.0,3.0,41831.0,5.0,1.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,6.0,6.0,7.0,10.0
1977,147,0,2,159.0,0,0,28.0,2.0,20.45,20.45,20.45,11.36,11.36,6.0,6.0,6.0,6.0,3.0,5.0,4.0,2.0,26.0,8.0,4.0,3.0,3.0,41831.0,5.0,1.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,6.0,6.0,7.0,10.0
1978,147,0,3,160.0,1,0,29.0,1.0,18.0,18.0,18.0,14.0,16.0,10.0,9.0,8.0,8.0,7.0,6.0,8.0,1.0,26.0,8.0,4.0,3.0,3.0,41831.0,5.0,1.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,6.0,6.0,7.0,10.0
1979,147,0,4,161.0,0,0,22.0,2.0,18.75,18.75,18.75,18.75,8.33,8.0,9.0,10.0,6.0,6.0,4.0,3.0,2.0,26.0,8.0,4.0,3.0,3.0,41831.0,5.0,1.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,6.0,6.0,7.0,10.0
1980,147,0,5,162.0,0,1,27.0,4.0,15.22,19.57,17.39,13.04,19.57,7.0,7.0,8.0,7.0,5.0,5.0,4.0,2.0,26.0,8.0,4.0,3.0,3.0,41831.0,5.0,1.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,6.0,6.0,7.0,10.0
1981,147,0,6,163.0,0,0,26.0,2.0,20.0,20.0,20.0,16.0,12.0,9.0,7.0,8.0,7.0,8.0,6.0,6.0,2.0,26.0,8.0,4.0,3.0,3.0,41831.0,5.0,1.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,6.0,6.0,7.0,10.0
1982,147,0,7,164.0,0,0,27.0,2.0,23.08,20.51,17.95,2.56,15.38,6.0,6.0,8.0,6.0,5.0,6.0,3.0,2.0,26.0,8.0,4.0,3.0,3.0,41831.0,5.0,1.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,6.0,6.0,7.0,10.0
1983,147,0,8,165.0,1,0,30.0,2.0,12.5,20.83,18.75,12.5,18.75,8.0,8.0,10.0,8.0,5.0,8.0,4.0,2.0,26.0,8.0,4.0,3.0,3.0,41831.0,5.0,1.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,6.0,6.0,7.0,10.0
1985,147,0,10,167.0,0,0,23.0,2.0,13.95,18.6,16.28,16.28,16.28,6.0,5.0,8.0,2.0,4.0,5.0,5.0,2.0,26.0,8.0,4.0,3.0,3.0,41831.0,5.0,1.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,6.0,6.0,7.0,10.0
1986,147,0,11,168.0,0,1,23.0,4.0,17.78,17.78,17.78,17.78,17.78,7.0,8.0,7.0,5.0,7.0,5.0,6.0,2.0,26.0,8.0,4.0,3.0,3.0,41831.0,5.0,1.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,6.0,6.0,7.0,10.0
1988,147,0,13,170.0,0,1,28.0,4.0,20.93,18.6,18.6,13.95,11.63,7.0,7.0,6.0,6.0,7.0,6.0,6.0,2.0,26.0,8.0,4.0,3.0,3.0,41831.0,5.0,1.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,6.0,6.0,7.0,10.0
1989,147,0,14,171.0,0,0,29.0,2.0,10.87,19.57,19.57,19.57,10.87,6.0,7.0,9.0,7.0,4.0,9.0,8.0,2.0,26.0,8.0,4.0,3.0,3.0,41831.0,5.0,1.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,6.0,6.0,7.0,10.0
1991,147,0,16,173.0,0,0,22.0,2.0,18.37,20.41,20.41,16.33,6.12,7.0,5.0,6.0,6.0,4.0,4.0,4.0,2.0,26.0,8.0,4.0,3.0,3.0,41831.0,5.0,1.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,5.0,2.0,8.0,10.0,8.0,9.0,8.0,6.0,6.0,7.0,10.0
2008,149,0,1,158.0,0,1,23.0,2.0,19.05,19.05,19.05,9.52,14.29,9.0,9.0,8.0,7.0,6.0,8.0,5.0,2.0,28.0,13.0,2.0,3.0,3.0,52186.0,5.0,2.0,2.0,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0
2009,149,0,2,159.0,0,1,28.0,2.0,20.45,20.45,20.45,11.36,11.36,9.0,7.0,7.0,7.0,6.0,7.0,6.0,2.0,28.0,13.0,2.0,3.0,3.0,52186.0,5.0,2.0,2.0,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0
2011,149,0,4,161.0,0,1,22.0,2.0,18.75,18.75,18.75,18.75,8.33,6.0,7.0,5.0,8.0,7.0,7.0,5.0,2.0,28.0,13.0,2.0,3.0,3.0,52186.0,5.0,2.0,2.0,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0
2012,149,0,5,162.0,0,0,27.0,4.0,15.22,19.57,17.39,13.04,19.57,6.0,6.0,7.0,7.0,5.0,6.0,4.0,2.0,28.0,13.0,2.0,3.0,3.0,52186.0,5.0,2.0,2.0,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0
2013,149,0,6,163.0,0,1,26.0,2.0,20.0,20.0,20.0,16.0,12.0,8.0,8.0,7.0,7.0,6.0,8.0,3.0,2.0,28.0,13.0,2.0,3.0,3.0,52186.0,5.0,2.0,2.0,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0
2015,149,0,8,165.0,0,1,30.0,2.0,12.5,20.83,18.75,12.5,18.75,7.0,9.0,7.0,6.0,5.0,7.0,5.0,2.0,28.0,13.0,2.0,3.0,3.0,52186.0,5.0,2.0,2.0,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0
2017,149,0,10,167.0,0,1,23.0,2.0,13.95,18.6,16.28,16.28,16.28,6.0,6.0,5.0,4.0,4.0,7.0,5.0,2.0,28.0,13.0,2.0,3.0,3.0,52186.0,5.0,2.0,2.0,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0
2018,149,0,11,168.0,0,0,23.0,4.0,17.78,17.78,17.78,17.78,17.78,6.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,28.0,13.0,2.0,3.0,3.0,52186.0,5.0,2.0,2.0,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0
2019,149,0,12,169.0,0,1,28.0,2.0,20.0,17.78,15.56,15.56,13.33,8.0,9.0,8.0,8.0,8.0,9.0,8.0,2.0,28.0,13.0,2.0,3.0,3.0,52186.0,5.0,2.0,2.0,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0
2020,149,0,13,170.0,0,0,28.0,4.0,20.93,18.6,18.6,13.95,11.63,7.0,7.0,6.0,6.0,6.0,6.0,5.0,2.0,28.0,13.0,2.0,3.0,3.0,52186.0,5.0,2.0,2.0,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0
2021,149,0,14,171.0,1,1,29.0,2.0,10.87,19.57,19.57,19.57,10.87,7.0,8.0,6.0,9.0,10.0,9.0,8.0,2.0,28.0,13.0,2.0,3.0,3.0,52186.0,5.0,2.0,2.0,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0
2022,149,0,15,172.0,1,1,27.0,2.0,17.78,22.22,20.0,15.56,6.67,4.0,7.0,5.0,6.0,7.0,6.0,6.0,2.0,28.0,13.0,2.0,3.0,3.0,52186.0,5.0,2.0,2.0,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0
2023,149,0,16,173.0,1,1,22.0,2.0,18.37,20.41,20.41,16.33,6.12,8.0,8.0,8.0,7.0,8.0,8.0,6.0,2.0,28.0,13.0,2.0,3.0,3.0,52186.0,5.0,2.0,2.0,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0
2024,150,0,1,158.0,0,1,23.0,2.0,19.05,19.05,19.05,9.52,14.29,8.0,9.0,7.0,7.0,7.0,9.0,5.0,2.0,31.0,7.0,2.0,3.0,3.0,55080.0,5.0,2.0,2.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0
2025,150,0,2,159.0,0,1,28.0,2.0,20.45,20.45,20.45,11.36,11.36,9.0,9.0,8.0,8.0,5.0,8.0,7.0,2.0,31.0,7.0,2.0,3.0,3.0,55080.0,5.0,2.0,2.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0
2026,150,0,3,160.0,0,0,29.0,1.0,18.0,18.0,18.0,14.0,16.0,10.0,9.0,8.0,8.0,3.0,7.0,7.0,2.0,31.0,7.0,2.0,3.0,3.0,55080.0,5.0,2.0,2.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0
2027,150,0,4,161.0,0,1,22.0,2.0,18.75,18.75,18.75,18.75,8.33,8.0,10.0,8.0,6.0,5.0,6.0,3.0,2.0,31.0,7.0,2.0,3.0,3.0,55080.0,5.0,2.0,2.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0
2028,150,0,5,162.0,0,0,27.0,4.0,15.22,19.57,17.39,13.04,19.57,9.0,8.0,5.0,6.0,3.0,5.0,5.0,2.0,31.0,7.0,2.0,3.0,3.0,55080.0,5.0,2.0,2.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0
2029,150,0,6,163.0,0,1,26.0,2.0,20.0,20.0,20.0,16.0,12.0,9.0,9.0,8.0,8.0,5.0,8.0,5.0,2.0,31.0,7.0,2.0,3.0,3.0,55080.0,5.0,2.0,2.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0
2031,150,0,8,165.0,1,1,30.0,2.0,12.5,20.83,18.75,12.5,18.75,10.0,9.0,8.0,8.0,7.0,8.0,7.0,2.0,31.0,7.0,2.0,3.0,3.0,55080.0,5.0,2.0,2.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0
2033,150,0,10,167.0,1,1,23.0,2.0,13.95,18.6,16.28,16.28,16.28,5.0,6.0,7.0,5.0,4.0,6.0,5.0,2.0,31.0,7.0,2.0,3.0,3.0,55080.0,5.0,2.0,2.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0
2034,150,0,11,168.0,0,0,23.0,4.0,17.78,17.78,17.78,17.78,17.78,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,31.0,7.0,2.0,3.0,3.0,55080.0,5.0,2.0,2.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0
2035,150,0,12,169.0,0,1,28.0,2.0,20.0,17.78,15.56,15.56,13.33,8.0,9.0,7.0,9.0,8.0,8.0,7.0,2.0,31.0,7.0,2.0,3.0,3.0,55080.0,5.0,2.0,2.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0
2036,150,0,13,170.0,0,0,28.0,4.0,20.93,18.6,18.6,13.95,11.63,7.0,7.0,7.0,6.0,7.0,6.0,5.0,2.0,31.0,7.0,2.0,3.0,3.0,55080.0,5.0,2.0,2.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0
2037,150,0,14,171.0,0,1,29.0,2.0,10.87,19.57,19.57,19.57,10.87,9.0,9.0,7.0,8.0,5.0,7.0,5.0,2.0,31.0,7.0,2.0,3.0,3.0,55080.0,5.0,2.0,2.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0
2038,150,0,15,172.0,0,1,27.0,2.0,17.78,22.22,20.0,15.56,6.67,6.0,8.0,4.0,6.0,3.0,3.0,9.0,2.0,31.0,7.0,2.0,3.0,3.0,55080.0,5.0,2.0,2.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0
2039,150,0,16,173.0,0,1,22.0,2.0,18.37,20.41,20.41,16.33,6.12,7.0,7.0,7.0,7.0,5.0,6.0,4.0,2.0,31.0,7.0,2.0,3.0,3.0,55080.0,5.0,2.0,2.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0
2088,154,0,1,158.0,0,1,23.0,2.0,19.05,19.05,19.05,9.52,14.29,9.0,7.0,8.0,7.0,6.0,8.0,4.0,2.0,27.0,8.0,2.0,8.0,3.0,97857.0,4.0,1.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0
2089,154,0,2,159.0,0,1,28.0,2.0,20.45,20.45,20.45,11.36,11.36,8.0,7.0,7.0,8.0,6.0,7.0,6.0,2.0,27.0,8.0,2.0,8.0,3.0,97857.0,4.0,1.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0
2090,154,0,3,160.0,0,0,29.0,1.0,18.0,18.0,18.0,14.0,16.0,8.0,8.0,7.0,8.0,7.0,7.0,5.0,2.0,27.0,8.0,2.0,8.0,3.0,97857.0,4.0,1.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0
2091,154,0,4,161.0,1,1,22.0,2.0,18.75,18.75,18.75,18.75,8.33,9.0,8.0,9.0,7.0,6.0,8.0,8.0,2.0,27.0,8.0,2.0,8.0,3.0,97857.0,4.0,1.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0
2092,154,0,5,162.0,0,0,27.0,4.0,15.22,19.57,17.39,13.04,19.57,6.0,7.0,6.0,7.0,3.0,4.0,2.0,2.0,27.0,8.0,2.0,8.0,3.0,97857.0,4.0,1.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0
2093,154,0,6,163.0,1,1,26.0,2.0,20.0,20.0,20.0,16.0,12.0,10.0,8.0,8.0,7.0,5.0,7.0,5.0,2.0,27.0,8.0,2.0,8.0,3.0,97857.0,4.0,1.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0
2095,154,0,8,165.0,0,1,30.0,2.0,12.5,20.83,18.75,12.5,18.75,8.0,8.0,8.0,10.0,3.0,5.0,2.0,2.0,27.0,8.0,2.0,8.0,3.0,97857.0,4.0,1.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0
2097,154,0,10,167.0,0,1,23.0,2.0,13.95,18.6,16.28,16.28,16.28,7.0,7.0,6.0,6.0,6.0,6.0,5.0,2.0,27.0,8.0,2.0,8.0,3.0,97857.0,4.0,1.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0
2098,154,0,11,168.0,0,0,23.0,4.0,17.78,17.78,17.78,17.78,17.78,8.0,8.0,8.0,8.0,8.0,9.0,9.0,2.0,27.0,8.0,2.0,8.0,3.0,97857.0,4.0,1.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0
2099,154,0,12,169.0,1,1,28.0,2.0,20.0,17.78,15.56,15.56,13.33,9.0,9.0,9.0,9.0,10.0,10.0,9.0,2.0,27.0,8.0,2.0,8.0,3.0,97857.0,4.0,1.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0
2100,154,0,13,170.0,0,0,28.0,4.0,20.93,18.6,18.6,13.95,11.63,6.0,7.0,5.0,7.0,7.0,6.0,5.0,2.0,27.0,8.0,2.0,8.0,3.0,97857.0,4.0,1.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0
2101,154,0,14,171.0,1,1,29.0,2.0,10.87,19.57,19.57,19.57,10.87,7.0,8.0,8.0,10.0,5.0,8.0,9.0,2.0,27.0,8.0,2.0,8.0,3.0,97857.0,4.0,1.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0
2102,154,0,15,172.0,1,1,27.0,2.0,17.78,22.22,20.0,15.56,6.67,8.0,8.0,5.0,6.0,6.0,6.0,5.0,1.0,27.0,8.0,2.0,8.0,3.0,97857.0,4.0,1.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0
2103,154,0,16,173.0,1,1,22.0,2.0,18.37,20.41,20.41,16.33,6.12,7.0,6.0,7.0,6.0,6.0,7.0,4.0,2.0,27.0,8.0,2.0,8.0,3.0,97857.0,4.0,1.0,7.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0
2104,155,0,1,158.0,0,1,23.0,2.0,19.05,19.05,19.05,9.52,14.29,9.0,9.0,8.0,7.0,7.0,9.0,6.0,2.0,27.0,8.0,2.0,5.0,1.0,74624.0,5.0,1.0,9.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0
2107,155,0,4,161.0,1,1,22.0,2.0,18.75,18.75,18.75,18.75,8.33,8.0,8.0,10.0,7.0,6.0,7.0,6.0,2.0,27.0,8.0,2.0,5.0,1.0,74624.0,5.0,1.0,9.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0
2108,155,0,5,162.0,0,0,27.0,4.0,15.22,19.57,17.39,13.04,19.57,5.0,3.0,4.0,7.0,3.0,4.0,3.0,2.0,27.0,8.0,2.0,5.0,1.0,74624.0,5.0,1.0,9.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0
2109,155,0,6,163.0,0,1,26.0,2.0,20.0,20.0,20.0,16.0,12.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,2.0,27.0,8.0,2.0,5.0,1.0,74624.0,5.0,1.0,9.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0
2111,155,0,8,165.0,0,1,30.0,2.0,12.5,20.83,18.75,12.5,18.75,9.0,8.0,6.0,5.0,5.0,6.0,5.0,2.0,27.0,8.0,2.0,5.0,1.0,74624.0,5.0,1.0,9.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0
2113,155,0,10,167.0,0,1,23.0,2.0,13.95,18.6,16.28,16.28,16.28,6.0,5.0,4.0,4.0,3.0,6.0,4.0,2.0,27.0,8.0,2.0,5.0,1.0,74624.0,5.0,1.0,9.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0
2114,155,0,11,168.0,0,0,23.0,4.0,17.78,17.78,17.78,17.78,17.78,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,27.0,8.0,2.0,5.0,1.0,74624.0,5.0,1.0,9.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0
2115,155,0,12,169.0,0,1,28.0,2.0,20.0,17.78,15.56,15.56,13.33,8.0,8.0,8.0,8.0,8.0,8.0,9.0,2.0,27.0,8.0,2.0,5.0,1.0,74624.0,5.0,1.0,9.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0
2116,155,0,13,170.0,0,0,28.0,4.0,20.93,18.6,18.6,13.95,11.63,7.0,7.0,6.0,6.0,6.0,6.0,6.0,2.0,27.0,8.0,2.0,5.0,1.0,74624.0,5.0,1.0,9.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0
2117,155,0,14,171.0,0,1,29.0,2.0,10.87,19.57,19.57,19.57,10.87,8.0,8.0,8.0,9.0,6.0,8.0,4.0,2.0,27.0,8.0,2.0,5.0,1.0,74624.0,5.0,1.0,9.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0
2118,155,0,15,172.0,0,1,27.0,2.0,17.78,22.22,20.0,15.56,6.67,6.0,6.0,4.0,5.0,5.0,5.0,5.0,2.0,27.0,8.0,2.0,5.0,1.0,74624.0,5.0,1.0,9.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0
2119,155,0,16,173.0,0,1,22.0,2.0,18.37,20.41,20.41,16.33,6.12,7.0,7.0,8.0,7.0,5.0,6.0,5.0,2.0,27.0,8.0,2.0,5.0,1.0,74624.0,5.0,1.0,9.0,2.0,1.0,10.0,10.0,7.0,8.0,5.0,1.0,1.0,10.0,4.0,10.0,9.0,5.0,7.0,7.0,4.0
2120,156,0,1,158.0,0,0,23.0,2.0,19.05,19.05,19.05,9.52,14.29,8.0,8.0,8.0,7.0,6.0,8.0,5.0,2.0,30.0,8.0,1.0,1.0,1.0,21590.0,6.0,3.0,7.0,3.0,7.0,10.0,10.0,10.0,10.0,8.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0
2122,156,0,3,160.0,1,1,29.0,1.0,18.0,18.0,18.0,14.0,16.0,10.0,8.0,9.0,9.0,10.0,8.0,9.0,1.0,30.0,8.0,1.0,1.0,1.0,21590.0,6.0,3.0,7.0,3.0,7.0,10.0,10.0,10.0,10.0,8.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0
2123,156,0,4,161.0,0,0,22.0,2.0,18.75,18.75,18.75,18.75,8.33,9.0,10.0,8.0,8.0,4.0,5.0,3.0,2.0,30.0,8.0,1.0,1.0,1.0,21590.0,6.0,3.0,7.0,3.0,7.0,10.0,10.0,10.0,10.0,8.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0
2124,156,0,5,162.0,0,0,27.0,4.0,15.22,19.57,17.39,13.04,19.57,7.0,7.0,5.0,9.0,6.0,6.0,4.0,2.0,30.0,8.0,1.0,1.0,1.0,21590.0,6.0,3.0,7.0,3.0,7.0,10.0,10.0,10.0,10.0,8.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0
2125,156,0,6,163.0,1,0,26.0,2.0,20.0,20.0,20.0,16.0,12.0,9.0,9.0,8.0,8.0,8.0,8.0,6.0,2.0,30.0,8.0,1.0,1.0,1.0,21590.0,6.0,3.0,7.0,3.0,7.0,10.0,10.0,10.0,10.0,8.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0
2126,156,0,7,164.0,0,0,27.0,2.0,23.08,20.51,17.95,2.56,15.38,8.0,10.0,7.0,9.0,5.0,7.0,5.0,2.0,30.0,8.0,1.0,1.0,1.0,21590.0,6.0,3.0,7.0,3.0,7.0,10.0,10.0,10.0,10.0,8.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0
2127,156,0,8,165.0,0,0,30.0,2.0,12.5,20.83,18.75,12.5,18.75,8.0,7.0,7.0,8.0,6.0,6.0,6.0,2.0,30.0,8.0,1.0,1.0,1.0,21590.0,6.0,3.0,7.0,3.0,7.0,10.0,10.0,10.0,10.0,8.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8.0
